1.000000000000000000e+00,6.792275429361236405e-01,5.956189257922424041e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.928455239384793130e-01,2.417742318152486247e-01,6.069434584695958257e-02,1.000000000000000000e+00,9.176629354822469775e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00,4.082482904638630172e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.301144701759109568e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.792275429361236405e-01,1.000000000000000000e+00,2.533743754426770467e-01,-7.839196988470534255e-02,2.435088848657414318e-01,0.000000000000000000e+00,1.711572221450398390e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.866339637501114757e-02,3.542744423165469780e-02,4.957532611077945517e-01,-4.425139603220229478e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.724643411862454068e-01,7.670706729309263450e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.643087457604881285e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.956189257922424041e-01,2.533743754426770467e-01,1.000000000000000000e+00,7.945440229723332859e-01,9.529343157634226347e-02,0.000000000000000000e+00,3.578824381006943944e-02,3.973597071195131836e-01,4.606149002362577849e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.555452573353014734e-01,6.491813179087114749e-01,6.190566086231500398e-01,3.341842437304831104e-01,-8.875462970147091762e-03,-6.690193524602895681e-02,5.425650003125750409e-01,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,3.375712384787951104e-01,-8.660473174561748866e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.018606389878749408e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.379312955574879762e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.636214801906779259e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-7.839196988470534255e-02,7.945440229723332859e-01,1.000000000000000000e+00,4.222403174440134827e-02,0.000000000000000000e+00,1.339691978325382726e-01,0.000000000000000000e+00,-5.611504152845287613e-02,5.413902920037096944e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.460067222070080106e-01,0.000000000000000000e+00,6.037177550524169822e-01,9.293245673523408135e-01,4.370223150014570512e-01,-3.843014367365579775e-02,9.862413826124555305e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.755091167392796692e-01,-1.945015075218339551e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.503209784039865327e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.643087457604881285e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.636214801906779259e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.435088848657414318e-01,9.529343157634226347e-02,4.222403174440134827e-02,1.000000000000000000e+00,0.000000000000000000e+00,5.666384982346578392e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.991634049913014293e-01,5.484543180953479480e-01,9.578474479890523030e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.289373401638080230e-01,1.644198137386708169e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.266276672320066188e-02,0.000000000000000000e+00,-9.922153572367625740e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.928455239384793130e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.915264666151253653e-02,9.854532703620521028e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.417742318152486247e-01,1.711572221450398390e-01,3.578824381006943944e-02,1.339691978325382726e-01,5.666384982346578392e-01,2.915264666151253653e-02,1.000000000000000000e+00,6.084948451124859714e-01,6.781787461828305830e-01,8.399852771692926101e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-8.655414049115539576e-01,2.435314845298211794e-01,8.013352236945823215e-01,4.544153771736633707e-01,2.248546056121714931e-01,5.636626962652491191e-01,-4.420820858026500710e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.088434778662132618e-01,-3.747895870548209052e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.266276672320066882e-02,4.841251682679950097e-01,-7.959408448718244822e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.069434584695958257e-02,0.000000000000000000e+00,3.973597071195131836e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.854532703620521028e-01,6.084948451124859714e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,4.606149002362577849e-01,-5.611504152845287613e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.781787461828305830e-01,0.000000000000000000e+00,1.000000000000000000e+00,-3.018198939300487660e-01,0.000000000000000000e+00,-6.546536707079770867e-01,0.000000000000000000e+00,5.563105530317727920e-01,4.917137107463549484e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,4.068554229082657625e-01,9.078412990032036500e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.998940921042694940e-01,-1.000000000000000000e+00,-8.272204101359809103e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.633525657008870480e-02,-1.668757398840536310e-01,-9.041944301794651029e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.176629354822469775e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.413902920037096944e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.399852771692926101e-01,0.000000000000000000e+00,-3.018198939300487660e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.347195428044841048e-01,1.456737933668235674e-01,0.000000000000000000e+00,2.411967968650955696e-01,1.098780760718227542e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.154833297988417995e-01,1.000000000000000000e+00,0.000000000000000000e+00,9.878291611472619360e-01,4.436782547080569267e-02,5.778748118188594685e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,5.506245769287598790e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.242295521728834506e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.376206601509451788e-01,-2.019841707980935541e-01,1.385544799524698056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-6.546536707079770867e-01,-1.000000000000000000e+00,5.506245769287598790e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.434468989695310448e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.773500981126145737e-01,0.000000000000000000e+00,9.340604929061876449e-01,9.993821598071550572e-01,-2.063806612358790593e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-1.555452573353014734e-01,-3.460067222070080106e-01,-5.000000000000000000e-01,0.000000000000000000e+00,-8.655414049115539576e-01,0.000000000000000000e+00,5.563105530317727920e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.399121893546085404e-01,0.000000000000000000e+00,-5.000000000000000000e-01,7.726051259778986546e-01,-7.835384064918128333e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e-01,-9.933992677987828479e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.039331613511677133e-01,-1.029479778209151514e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.491813179087114749e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.435314845298211794e-01,0.000000000000000000e+00,4.917137107463549484e-01,9.347195428044841048e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.399121893546085404e-01,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,7.222086475791985594e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.117400117202070775e-01,-8.118117751755764555e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.190566086231500398e-01,6.037177550524169822e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.013352236945823215e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.456737933668235674e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.971764649527380397e-01,7.993684950639592390e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.862385010547313757e-01,3.868403702853864812e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.862097306809646843e-02,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-9.866339637501114757e-02,3.341842437304831104e-01,9.293245673523408135e-01,-3.991634049913014293e-01,0.000000000000000000e+00,4.544153771736633707e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e-01,-1.000000000000000000e+00,9.971764649527380397e-01,1.000000000000000000e+00,-7.559289460184543952e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.535825303560349159e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.542744423165469780e-02,-8.875462970147091762e-03,4.370223150014570512e-01,5.484543180953479480e-01,0.000000000000000000e+00,2.248546056121714931e-01,0.000000000000000000e+00,-1.000000000000000000e+00,2.411967968650955696e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.726051259778986546e-01,0.000000000000000000e+00,7.993684950639592390e-01,-7.559289460184543952e-01,1.000000000000000000e+00,9.006280210016508192e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.874825824643236716e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.957532611077945517e-01,-6.690193524602895681e-02,-3.843014367365579775e-02,9.578474479890523030e-01,0.000000000000000000e+00,5.636626962652491191e-01,-1.000000000000000000e+00,4.068554229082657625e-01,1.098780760718227542e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-7.835384064918128333e-01,7.222086475791985594e-01,1.000000000000000000e+00,-1.000000000000000000e+00,9.006280210016508192e-02,1.000000000000000000e+00,4.585517498427942873e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,9.835742499466597621e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-6.426492430525284627e-01,-9.884712542659185308e-01,-1.000000000000000000e+00,-1.275803498904040933e-01,6.051002171777318528e-02,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.636214801906780369e-01,8.838515090524253770e-01,1.000000000000000000e+00,0.000000000000000000e+00
5.773502691896257311e-01,-4.425139603220229478e-01,5.425650003125750409e-01,9.862413826124555305e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-4.420820858026500710e-01,0.000000000000000000e+00,9.078412990032036500e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.585517498427942873e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.815598450050733836e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.014122105639001736e-02,9.531219304944691384e-01,0.000000000000000000e+00,-7.953559537197222307e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.041944301794652139e-01,0.000000000000000000e+00,0.000000000000000000e+00
